Run	fMCS	C00001	C00002	C00003	C00004	C00008	C00009	C00010	C00011	C00024	C00026	C00036	C00042	C00091	C00122	C00149	C00158	C00311	C00390	C00399	C00417
0	200	0.0	-7.141608259664845	-6.0027264725211555	-9.078889471575366	-7.769709399002009	-4.621616132333127	-6.463147734391249	-11.205440765222267	-5.505260997865155	-7.622449040537179	-15.329877178852731	-7.7425888427307745	-6.471085972806327	-7.585051490814243	-6.697907437637367	-5.025617806382503	-13.313650365828432	-7.562234314986374	-7.470533911615119	-10.273181873359396
0	210	0.0	-7.027015923187061	-6.040985608921133	-9.117753883755823	-7.78272234290854	-4.602952239160319	-6.498924508034844	-11.205440765222267	-5.547243658603914	-7.624621679978636	-15.362756530130802	-7.719274175562493	-6.414689618020407	-7.58008510094496	-6.706278266761269	-5.045631977183878	-13.326867179789343	-7.561534060492343	-7.518828357593428	-10.258273262135345
0	220	0.0	-6.980826909561958	-6.09394394722784	-9.157353942899881	-7.802572303356682	-4.549705020043195	-6.453160679827046	-11.205440765222267	-5.55338758500679	-7.684710840256328	-15.371548540974496	-7.646727397412129	-6.420523750086828	-7.585244810494097	-6.729826797287891	-5.129057224779543	-13.286378718373472	-7.6068209827134705	-7.579109368825865	-10.29866811415774
0	230	0.0	-6.939731862772195	-6.04974082184481	-9.1386190510994	-7.8267106664805075	-4.53025734082574	-6.458042647589993	-11.205440765222267	-5.585772120639002	-7.670889660039463	-15.368990588844301	-7.621385778849291	-6.444711096893188	-7.577367745432942	-6.731787483780254	-5.075595024424413	-13.287938724191218	-7.610445024429979	-7.547816037293963	-10.310242105668179
0	240	0.0	-7.084185488112008	-6.204675071434077	-9.11470725410646	-7.984357382602183	-4.6698770486785115	-6.533622839205221	-11.205440765222267	-5.637512304770801	-7.658560828028493	-15.322953657228842	-7.653151421347728	-6.407390381173894	-7.59887213266349	-6.730965524009495	-4.944772333641066	-13.3050473856609	-7.589521721793077	-7.434103058296014	-10.303607814979753
0	250	0.0	-7.078197313967482	-6.220232084114179	-9.190718790295804	-7.946453597713071	-4.708679391570919	-6.589178608553725	-11.205440765222267	-5.651034727469247	-7.579747741950965	-15.36559747911944	-7.690312453381774	-6.411544627740425	-7.610139092398366	-6.72858872095352	-4.966637644165069	-13.322778529029565	-7.541364401543537	-7.413607946494895	-10.34589774226156
0	260	0.0	-7.095676470870438	-6.2329038638944505	-9.190159396352751	-7.979179245481305	-4.643643523090906	-6.564158006574707	-11.205440765222267	-5.660174172603834	-7.577324159169579	-15.428218548065544	-7.685616352430603	-6.4380561941730114	-7.585663879563722	-6.713629705827269	-4.953508402393759	-13.288297748124666	-7.5655674722461255	-7.399898414947681	-10.332555240212406
0	270	0.0	-7.049159316529631	-6.236511825610103	-9.181737427518511	-8.03620812838065	-4.6981910667812175	-6.5252068515713	-11.205440765222267	-5.686795043786494	-7.586440981284552	-15.43141719694525	-7.670766620922514	-6.417467287853405	-7.605525182823408	-6.717582341851704	-4.885471157281815	-13.260317235245438	-7.539888315904214	-7.422712145259845	-10.289755751044513
0	280	0.0	-6.999163269844748	-6.201666980024892	-9.200694474295087	-8.090959186970908	-4.726704343084952	-6.430476365425984	-11.205440765222267	-5.5631276272946915	-7.602751083948171	-15.384164355574748	-7.616021827577084	-6.349744842993933	-7.606210261154969	-6.729639003907441	-4.944931966951944	-13.28617735465027	-7.533787168812977	-7.53763289951112	-10.323932397996606
0	290	0.0	-7.009715989946296	-6.185431216079038	-9.242164339870348	-8.089307682671249	-4.702802236685713	-6.448182582567805	-11.205440765222267	-5.600284514009006	-7.619162893873322	-15.409824551502656	-7.661547974476164	-6.357645488838456	-7.618221983828536	-6.729797844736584	-4.9631808998066385	-13.28300094831834	-7.496619387096572	-7.557410417112129	-10.337083825896807
0	300	0.0	-7.07067043766084	-6.139679619467416	-9.21811235985024	-8.02204037655361	-4.715751931058793	-6.546972464982013	-11.205440765222267	-5.62211337680602	-7.615596276364106	-15.395478103159792	-7.565359802999219	-6.333404110710415	-7.6022537737291636	-6.711815170712318	-5.075779270341638	-13.198597794867414	-7.598186414372963	-7.500225342161505	-10.32111712511101
0	310	0.0	-7.116354236368344	-6.148538419506832	-9.190175968059712	-8.029895229172043	-4.657647675014702	-6.60128479765718	-11.205440765222267	-5.609306697039013	-7.661489756571334	-15.39379928077765	-7.497666800219659	-6.352220693847283	-7.603048436258492	-6.711126165037389	-5.093027881522506	-13.260121778385303	-7.561958166376043	-7.523728339249508	-10.402265553270377
0	320	0.0	-7.1856425253667	-6.14260085317637	-9.26482455508528	-8.008068760721159	-4.659588393430155	-6.557838678305954	-11.205440765222267	-5.616651099202137	-7.701468298764774	-15.37599269520647	-7.446046424241075	-6.325658536780683	-7.620607742999747	-6.727237332102022	-5.0953562260158165	-13.362269275432018	-7.6109747215406065	-7.59619083323068	-10.417347320566027
0	330	0.0	-7.159068953795497	-6.184186579634148	-9.279236267185494	-8.040734505390077	-4.603986916673556	-6.569779384243651	-11.205440765222267	-5.616670345442892	-7.731254657104855	-15.402012608247345	-7.420626081696556	-6.343418036779322	-7.5835100635752415	-6.702499238165458	-5.127506472863425	-13.406655876256348	-7.6265190043918984	-7.610839943515903	-10.407988631025965
0	340	0.0	-7.076143183298949	-6.137440164928793	-9.234104081838549	-8.041264949048365	-4.575636700476636	-6.58258455841719	-11.205440765222267	-5.624047097898851	-7.775691380743008	-15.42734919879724	-7.3294837488972195	-6.378045695048722	-7.579168889181754	-6.719021335490387	-5.04545399765309	-13.369841991349075	-7.611626910812435	-7.4860084551050114	-10.376647356924762
0	350	0.0	-6.903688957153031	-5.969465391480519	-9.23652378672808	-8.005574159801316	-4.487642541879635	-6.538687476747748	-11.205440765222267	-5.441397145362413	-7.898697077226569	-15.498722704814508	-7.240119366039593	-6.5238109997591085	-7.581927647995249	-6.71787615206042	-4.905076538421511	-13.535558796180622	-7.4866755296602365	-7.415727995024008	-10.242117790172083
0	360	0.0	-6.8839013464939525	-5.939594272771064	-9.176162978366047	-7.991459506961135	-4.463552568717457	-6.53040466454101	-11.205440765222267	-5.386585613470139	-7.913873777853026	-15.429143408776376	-7.309339373453763	-6.592082557460761	-7.5850446899501085	-6.722517870853225	-4.86636003278272	-13.563696080004016	-7.4769799863063495	-7.466755064418685	-10.239379022636944
0	370	0.0	-6.862620782636012	-5.876617225024842	-9.132156163312256	-7.993955924104596	-4.412548841674724	-6.479284246318546	-11.205440765222267	-5.378624441443997	-7.914472811791912	-15.471389235452751	-7.304720898981486	-6.600764350396214	-7.58849619447072	-6.698088581173173	-4.8647855350161056	-13.54849322968314	-7.509320868657403	-7.459175802472822	-10.229600990437092
0	380	0.0	-6.841946869739312	-5.774275956414539	-9.039479680595122	-8.106941579924143	-4.309033036433062	-6.573266053825242	-11.205440765222267	-5.466449118837	-7.891987491040314	-15.351311472838987	-7.247198621760157	-6.779635623414311	-7.577448536149681	-6.72171912453553	-4.721821831701075	-13.562249478381622	-7.461277366955556	-7.561620346230756	-10.247675689782849
0	390	0.0	-6.807025012297321	-5.813704230592473	-9.077061403679444	-8.155762716068953	-4.364196693695821	-6.567362925825912	-11.205440765222267	-5.408305514190022	-7.942811349906532	-15.345978557004743	-7.204820806674885	-6.827451583532988	-7.582480924364423	-6.730670932789229	-4.7294328033778585	-13.56855047512359	-7.425729141280427	-7.518417137823726	-10.249259799906588
0	400	0.0	-6.74495881839627	-5.805469766063983	-9.058074233893336	-8.201041143350517	-4.29973393706629	-6.492744404610686	-11.205440765222267	-5.390704416198394	-7.890993749949221	-15.34156120310808	-7.2139643899596395	-6.821526995883613	-7.577881882185578	-6.695592943220885	-4.66752097504374	-13.503869430195756	-7.379170290134718	-7.483187508608019	-10.234137439391047
0	410	0.0	-6.696020050995726	-5.764619897744709	-9.054680332448418	-8.161468694895774	-4.334007583049383	-6.588206509774858	-11.205440765222267	-5.411338822686048	-7.907620974338194	-15.337221533524671	-7.255617062180178	-6.78967747942429	-7.60799941785815	-6.724717487488025	-4.678152885950858	-13.517369915886796	-7.343251183593571	-7.475416625501397	-10.168294848989264
0	420	0.0	-6.754668719420286	-5.78374615771594	-9.090864529651984	-8.110327076286985	-4.378832326097901	-6.613923526865366	-11.205440765222267	-5.410760603853339	-7.980592671214094	-15.32493439317833	-7.2776143838394916	-6.768658408735608	-7.581762421183123	-6.700389274396335	-4.696450186250526	-13.457483213085549	-7.374478522392579	-7.464395109905842	-10.169688964579871
0	430	0.0	-6.75428945485656	-5.7686385328903755	-9.119192537481279	-8.109882457550988	-4.3813438614830895	-6.596944080093432	-11.205440765222267	-5.442901648445905	-7.9336797426500425	-15.348561784616313	-7.318711936240942	-6.784104506509852	-7.597278206803748	-6.715620727450671	-4.710186048253424	-13.414608424420122	-7.392475511379367	-7.426383194193498	-10.151456473074711
0	440	0.0	-6.721213145293388	-5.840515558700464	-9.066993007229277	-8.093483169977697	-4.321035605091332	-6.584264738718755	-11.205440765222267	-5.456519875554688	-7.977349622053208	-15.334551656853309	-7.341150482994232	-6.769037225250719	-7.582357288402801	-6.729729543787602	-4.7242581205190906	-13.375602486563226	-7.320394446257075	-7.464401225520829	-10.092362770746794
0	450	0.0	-6.674117842260689	-5.835706499508893	-8.977991350595882	-8.14432337726023	-4.264833514324458	-6.667862885259086	-11.205440765222267	-5.468343888626703	-7.940346904471843	-15.349953309830127	-7.423099693489605	-6.778232450536999	-7.596488691761955	-6.700927945448606	-4.611605864153071	-13.446957077346854	-7.350126508385133	-7.474333071168817	-10.184563325271517
0	460	0.0	-6.519707161896454	-5.723688962030769	-9.01765860673617	-8.117375011656627	-4.204426771295358	-6.72369663973297	-11.205440765222267	-5.426490794254081	-7.927701329468508	-15.299270454083533	-7.38634158397743	-6.852929186511426	-7.58512254639423	-6.6918107971225815	-4.636952316041035	-13.433170109637258	-7.342250313260764	-7.537443119036477	-10.12508307899041
0	470	0.0	-6.436362153388716	-5.632095076955942	-9.026594643396546	-8.124548927562284	-4.158882908023659	-6.722300545170685	-11.205440765222267	-5.386986071529224	-7.933740242260893	-15.270903162897104	-7.390629502453209	-6.910862923547564	-7.608930843814352	-6.722320628463119	-4.629162592446492	-13.508077398575116	-7.375791312269701	-7.531726004825169	-10.083320985663772
0	480	0.0	-6.4185271965883945	-5.637701417094372	-9.027460771473924	-8.158297981430659	-4.091814754836161	-6.698476389781952	-11.205440765222267	-5.392979144051545	-7.912198966083752	-15.290598639640498	-7.380952255508438	-6.888857674948981	-7.586095890959391	-6.718854866117254	-4.589580565906442	-13.527415578333418	-7.327421537885839	-7.504715029642901	-10.053376143377294
0	490	0.0	-6.44220725476653	-5.649669150716522	-9.000354644613294	-8.085360471274273	-4.0034041763402675	-6.7445215334446775	-11.205440765222267	-5.3898109489474475	-7.931623121485383	-15.267225270396159	-7.42814691553283	-6.8935217603371965	-7.600923214756709	-6.72742605653006	-4.540537211644957	-13.491979785783222	-7.2579424076347445	-7.514622825797115	-10.053053340312559
0	500	0.0	-6.316565986213941	-5.673962757824502	-9.124069283865873	-7.984659440720305	-3.952962488973246	-6.811077758062643	-11.205440765222267	-5.363234909081943	-7.856060843005844	-15.198148196433891	-7.379046061829526	-6.827082371548171	-7.598050189744118	-6.70700389802237	-4.615727559321363	-13.539800571738475	-7.342705666891547	-7.571743539460249	-9.916560974050133
0	510	0.0	-6.199721619436098	-5.728440814252773	-9.116283671593894	-7.994268569731335	-3.9625677650657574	-6.8078552371928795	-11.205440765222267	-5.371228550739434	-7.713581313420143	-15.183527539717064	-7.364741967345631	-6.874404714186515	-7.615736404433799	-6.728107143228704	-4.578093295976369	-13.616140402648368	-7.29822564965973	-7.614908491182552	-9.921203460287872
0	520	0.0	-6.212614752304404	-5.775595848248465	-9.130795910470859	-8.0270262755196	-3.975682715020434	-6.83222610473385	-11.205440765222267	-5.4072009507096945	-7.7586366896229855	-15.143795855700525	-7.356289621094596	-6.850854004986211	-7.602318350679733	-6.71575465249194	-4.574346685772551	-13.558494314688813	-7.321908760655227	-7.637651319093969	-9.957862096351457
0	530	0.0	-6.2299102237885355	-5.7551916000190495	-9.147422679012468	-8.028059855206665	-3.978184822098564	-6.794589256575724	-11.205440765222267	-5.368513369241278	-7.763636790285803	-15.154209907537833	-7.347641310463911	-6.880362776560547	-7.6117271190889655	-6.732121201671391	-4.566158639007088	-13.57004304307977	-7.336071515877984	-7.621440990633911	-9.983087499699355
0	540	0.0	-6.311240834659092	-5.7988301840076275	-9.145596178815165	-7.996289941187664	-3.9720804048422917	-6.840938354769108	-11.205440765222267	-5.36996164397601	-7.889388871800811	-15.243086186357553	-7.403624224807126	-6.889245117761818	-7.58368829557379	-6.695589434386736	-4.589737670902991	-13.51795866595356	-7.351999733792511	-7.6691983387198635	-10.07990646698845
0	550	0.0	-6.275231433638356	-5.784322821404573	-9.161796716623506	-7.980855655282139	-3.9971926754112617	-6.89525445876998	-11.205440765222267	-5.371063294423821	-7.924171982017583	-15.225346823433753	-7.429598554071782	-6.824887156032627	-7.593586902875424	-6.724300510645469	-4.585910834862948	-13.474419063939571	-7.37655971478688	-7.650358834393495	-10.124406379635777
0	560	0.0	-6.282531645910124	-5.816583958567962	-9.144173091157999	-7.996459296619195	-3.995860330979505	-6.883183163264452	-11.205440765222267	-5.367337055755161	-7.917167544325638	-15.232988601534327	-7.4486694331091945	-6.834418735089886	-7.60282519281587	-6.708686912772713	-4.582691621423264	-13.478189884460265	-7.36543757293407	-7.660929929880369	-10.113774557585693
0	570	0.0	-6.267830869917296	-5.867955240204058	-9.114393903971525	-8.007917668266607	-3.9486112110814466	-6.919142732244061	-11.205440765222267	-5.359321874455085	-7.874624910675611	-15.206334326444832	-7.43797033429656	-6.793615398127554	-7.622063252927799	-6.727554051922893	-4.646056980841932	-13.499203736437249	-7.343555711083969	-7.690632618480764	-10.075239783430893
0	580	0.0	-6.249805788354126	-5.907496038237958	-9.109093691399806	-7.97385238336291	-3.9586804964124234	-6.933890793093995	-11.205440765222267	-5.3618126911724175	-7.879656396349853	-15.159581822891655	-7.46425786624815	-6.808292546756905	-7.583409994278007	-6.702433608804195	-4.5942824885917695	-13.486787656884005	-7.321554238706669	-7.678870893620355	-10.070048900019822
0	590	0.0	-6.2656538797618175	-5.897939205961154	-9.111924200109414	-7.957823809306916	-3.9484521989896435	-6.925542397241569	-11.205440765222267	-5.35887554851506	-7.846814320925809	-15.15925869500996	-7.469234392694486	-6.800482316304533	-7.607401136311202	-6.728458923759259	-4.579569233701846	-13.510788108602402	-7.319893766620721	-7.69913492103966	-10.056588114688791
0	600	0.0	-6.286139041313728	-5.91467710235084	-9.151458895894836	-7.929375889357239	-3.9566616457705184	-6.897531728033384	-11.205440765222267	-5.37923904099258	-7.8645115609052345	-15.167131960115825	-7.467578628839942	-6.8248532220852605	-7.604258525047595	-6.726161915017612	-4.610999659875787	-13.527327479282937	-7.314062932551048	-7.691006853162772	-10.052917977300407
0	610	0.0	-6.2347942289561225	-5.875029006276049	-9.194296587457385	-7.902614216688941	-3.938772020862242	-6.986470916807174	-11.205440765222267	-5.42187001292317	-7.842454009510148	-15.124901965145428	-7.444729166860822	-6.873745156233847	-7.577795246779844	-6.6907395260715585	-4.611547644145918	-13.529264811667572	-7.28592751963223	-7.585769192328064	-9.965443488018424
0	620	0.0	-6.246115229159281	-5.839115735358293	-9.214156648823312	-7.899073711732843	-3.923106571699762	-6.98529606037252	-11.205440765222267	-5.414058251499612	-7.838393827369062	-15.158548437802015	-7.4636282895223145	-6.877102658258666	-7.578152814845871	-6.730796968090559	-4.5968648074175515	-13.517166754612953	-7.273863019833026	-7.605402776976807	-9.964850376665183
0	630	0.0	-6.28663253729983	-5.901966524760127	-9.106254428998213	-7.950465574306325	-3.9641131717242364	-6.947364372294064	-11.205440765222267	-5.400318625274368	-7.918152523340566	-15.161789385658658	-7.442098722796847	-6.842458153911839	-7.601492051034357	-6.713473430628747	-4.572423223234484	-13.433296469888132	-7.256039780843578	-7.578088504515384	-9.816782610287698
0	640	0.0	-6.375553678027813	-5.826699876893113	-9.08334521146346	-8.017259252730538	-4.054628985826348	-6.9616375756622775	-11.205440765222267	-5.356057364413711	-7.8698892896750525	-15.250905419664685	-7.414587323488288	-6.735454505518869	-7.583608089169661	-6.713788721989797	-4.581898195024034	-13.403426602967373	-7.247382274144236	-7.683770883809133	-9.81539097071176
0	650	0.0	-6.3545194842454515	-5.768969341138778	-9.151888520652962	-7.951222138063125	-4.077640530468985	-6.958546373925549	-11.205440765222267	-5.360148044210595	-7.924792838360988	-15.25896692306024	-7.46465319290761	-6.73621910699075	-7.597459002628411	-6.71863749933096	-4.564715347448215	-13.39518056160773	-7.198335018934766	-7.668392590764753	-9.801498381903246
0	660	0.0	-6.202173157261756	-5.749582317901964	-9.160379114765567	-7.915421184626862	-3.955906817970871	-6.9569206327902124	-11.205440765222267	-5.448156444666956	-7.910372910663787	-15.224417567879804	-7.341302610878146	-6.858845250262122	-7.5880571309252005	-6.702771486731975	-4.655691966759221	-13.233855065238075	-7.0790576612379255	-7.593381889634925	-9.681317714536117
0	670	0.0	-6.228578745566614	-5.7863389573475725	-9.190127314507071	-7.8954945961460545	-3.9778153926689557	-6.884131559764462	-11.205440765222267	-5.368333561156817	-7.915341445390965	-15.26790593882012	-7.350757040681253	-6.799238514927899	-7.580693901465066	-6.719299873862759	-4.718028379211474	-13.226414895685034	-7.108596729541497	-7.508896214810281	-9.66136973958683
0	680	0.0	-6.230078762161109	-5.809827988929286	-9.224434034805823	-7.892411498719005	-4.014400219390106	-6.851906214592537	-11.205440765222267	-5.379282618264634	-7.94077889807201	-15.26742478223837	-7.340980704577108	-6.779287171000029	-7.58346846491264	-6.716051014201304	-4.701034592464796	-13.234735997695147	-7.0746607336070735	-7.50993885022996	-9.705473873101768
0	690	0.0	-6.253451635366659	-5.821025886753609	-9.225822372837841	-7.922047291106529	-4.0173812253660275	-6.970826763220607	-11.205440765222267	-5.412146804787892	-7.9293125463226986	-15.202293179502872	-7.273019417760868	-6.807414688760248	-7.579903077319988	-6.721205449906647	-4.7701277403181805	-13.186021915942193	-7.146381430376548	-7.472764291808012	-9.57302127121735
0	700	0.0	-6.220391520965831	-5.753004767921567	-9.294574825659664	-7.935872838384356	-3.969296416920194	-6.94343997369287	-11.205440765222267	-5.433645458540871	-7.912916999416209	-15.246626957700201	-7.2306146679977505	-6.818913122725833	-7.5824166874526995	-6.697963658367633	-4.775246553403795	-13.198286947842549	-7.218698683743972	-7.46068855698668	-9.559982519038313
0	710	0.0	-6.217846548562167	-5.725028876488418	-9.267895760610013	-7.99131766098366	-3.9383982977990755	-6.9288857287968275	-11.205440765222267	-5.49100772971876	-7.889122275764853	-15.287287986510467	-7.259623040434811	-6.796893582568704	-7.623179323019873	-6.73161211857657	-4.7130580290695105	-13.215041435865698	-7.224287371335716	-7.476458929329093	-9.509595464736353
0	720	0.0	-6.303344075434211	-5.808976058248231	-9.333485262745887	-7.904191226662055	-3.9697388491236936	-7.046178004518321	-11.205440765222267	-5.492629155510776	-7.978182279987393	-15.296841657232378	-7.277251968919798	-6.791893941065421	-7.6036663611588216	-6.7313685809302655	-4.710977673725005	-13.212624197061174	-7.206582789430075	-7.410150889992332	-9.540983344330366
0	730	0.0	-6.23884463285852	-5.831978274434048	-9.337070779000078	-7.8637363157905265	-3.93235249137918	-7.014776919284572	-11.205440765222267	-5.475125175248683	-7.959654782227311	-15.241892635725039	-7.2748255525914844	-6.787268693147784	-7.58292465302565	-6.699315382689676	-4.753151741584798	-13.23176970961784	-7.171799258037543	-7.437969915926445	-9.52876502728708
0	740	0.0	-6.230438514521186	-5.784499985088033	-9.373381090804422	-7.850741053466877	-3.9158248536115865	-7.035428400292286	-11.205440765222267	-5.516377611063303	-7.974352515181571	-15.230973755254896	-7.225233074100258	-6.743443397608309	-7.58363810744353	-6.696270157298486	-4.774166819645749	-13.218141954850418	-7.1596757176412975	-7.414962318807044	-9.531331584540007
0	750	0.0	-6.245140648958093	-5.759183691287157	-9.345742520628814	-7.8608099414303485	-3.915760447116095	-7.029257447938369	-11.205440765222267	-5.533152822341222	-7.981519253774371	-15.22523022223611	-7.181917739606108	-6.803968116382005	-7.5926839881886465	-6.706797418417251	-4.794972805305412	-13.208103835149114	-7.148047358718859	-7.378663363560002	-9.566424334315583
